t,x,y,z,dt,dx,dy,velocity_ms
76.0278,-62.18470001220703,53.67889404296875,0.0021052449010312,0.009000000000000341,-0.06682968139648438,-0.025836944580078125,8.085050231036501
76.034,-62.22475814819336,53.66330337524414,0.0021049948409199,0.006200000000006867,-0.040058135986328125,-0.015590667724609375,8.029437860900172
76.0426,-62.28080368041992,53.6414794921875,0.0021046490874141,0.008599999999987062,-0.0560455322265625,-0.021823883056640625,8.03646406299882
76.0518,-62.35124206542969,53.61372756958008,0.0021043047308921,0.00920000000000698,-0.07043838500976562,-0.027751922607421875,8.035484628547643
76.0609,-62.421043395996094,53.58623504638672,0.0021039634011685,0.00910000000000366,-0.06980133056640625,-0.027492523193359375,8.005697485400269
76.0667,-62.46541976928711,53.56857299804688,0.0021038125269114,0.005799999999993588,-0.044376373291015625,-0.017662048339836645,7.968930870927388
76.0759,-62.53718948364258,53.53997802734375,0.0021035817917436,0.00920000000000698,-0.07176971435546875,-0.028594970703132105,7.937441777559793
76.0847,-62.60179901123047,53.51408386230469,0.0021033487282693,0.008799999999993702,-0.06460952758789062,-0.0258941650390625,7.918302348113151
76.0937,-62.664398193359375,53.48886489868164,0.0021030998323112,0.009000000000000341,-0.06259918212890625,-0.025218963623046875,7.908961487545817
76.1029,-62.73164367675781,53.46163558959961,0.0021028278861194,0.00920000000000698,-0.0672454833984375,-0.02722930908203125,7.920963737615121
76.1087,-62.7761116027832,53.44351577758789,0.0021026441827416,0.005799999999993588,-0.044467926025390625,-0.01811981201171875,7.945063401287985
76.1177,-62.84488677978516,53.41546630859375,0.0021023601293563,0.009000000000000341,-0.06877517700196023,-0.028049468994140625,7.9654801217248545
76.1264,-62.903900146484375,53.39115524291992,0.0021021151915192,0.008700000000004593,-0.059013366699211645,-0.024311065673828125,7.951015711527447
76.1357,-62.9661750793457,53.365501403808594,0.0021018565166741,0.00929999999999609,-0.062274932861328125,-0.025653839111328125,7.848816284660051
76.1418,-63.0117416381836,53.34653091430664,0.0021016052924096,0.006100000000003547,-0.04556655883789773,-0.018970489501953125,7.752438462083505
76.1505,-63.076263427734375,53.31965255737305,0.0021012418437749,0.008699999999990382,-0.06452178955077414,-0.02687835693359375,7.686349633139117
76.1596,-63.14109802246094,53.29248046875,0.0021008530166,0.00910000000000366,-0.0648345947265625,-0.027172088623046875,7.640669491112028
76.1689,-63.2054443359375,53.265380859375,0.0021004488226026,0.00929999999999609,-0.0643463134765625,-0.027099609375,7.602927307516901
76.1776,-63.26382827758789,53.24065399169922,0.0021000474225729,0.008700000000004593,-0.058383941650390625,-0.02472686767578125,7.581204546200582
76.1837,-63.30379104614258,53.22363662719727,0.0020997517276555,0.006100000000003547,-0.0399627685546875,-0.01701736450194602,7.560516450456115
76.1925,-63.361907958984375,53.19889068603516,0.0020993219222873,0.008799999999993702,-0.058116912841796875,-0.024745941162109375,7.5326026059984255
76.2015,-63.42722702026367,53.170780181884766,0.0020988783799111,0.009000000000000341,-0.06531906127929688,-0.02811050415039773,7.5037295918080895
76.2105,-63.49327850341797,53.14235305786133,0.0020984294824302,0.009000000000000341,-0.06605148315429688,-0.0284271240234375,7.485753146533763
76.2195,-63.548099517822266,53.11852264404297,0.0020980169065296,0.009000000000000341,-0.054821014404296875,-0.023830413818359375,7.467826191304393
76.2255,-63.58405685424805,53.10289001464844,0.0020977447275072,0.006000000000000227,-0.03595733642578125,-0.01563262939453125,7.444576900600558
76.2346,-63.64460372924805,53.076438903808594,0.0020971903577446,0.00910000000000366,-0.060546875,-0.02645111083984375,7.403958449506989
76.2434,-63.717044830322266,53.04454040527344,0.0020963277202099,0.008799999999993702,-0.07244110107421875,-0.03189849853515625,7.367305439004407
76.2526,-63.78505706787109,53.01448059082031,0.0020954464562237,0.00920000000000698,-0.06801223754882102,-0.030059814453125,7.343880182696056
76.2586,-63.82194519042969,52.9980354309082,0.0020948853343725,0.006000000000000227,-0.036888122558600855,-0.016445159912109375,7.325954644592454
76.2675,-63.87631607055664,52.97380828857422,0.0020940585527569,0.008899999999997021,-0.054370880126953125,-0.024227142333984375,7.298518483048806
76.2767,-63.934608459472656,52.94758605957031,0.0020933703053742,0.00920000000000698,-0.058292388916015625,-0.02622222900390625,7.271265349131637
76.2856,-63.99079132080078,52.92230987548828,0.0020927153527736,0.008899999999997021,-0.056182861328125,-0.02527618408203125,7.243197488449871
