TimeStep,PosX,PosY,PosZ,VelX,VelY,VelZ
1907,-44.18377685546875,-58.756072998046875,0.0017453384352847934,21.565439224243164,-1.6763367652893066,6.732940619258443e-06
1908,-43.968040466308594,-58.773128509521484,0.0017459106165915728,21.5788516998291,-1.6180028915405273,4.501342573348666e-06
1909,-43.75217056274414,-58.789588928222656,0.0017468261066824198,21.591991424560547,-1.560253620147705,7.3719024840102065e-06
1910,-43.53616714477539,-58.805458068847656,0.0017475890927016735,21.60496711730957,-1.5031049251556396,4.38690176451928e-06
1911,-43.320030212402344,-58.82075500488281,0.001748313894495368,21.61776351928711,-1.4465594291687012,6.246566499612527e-06
1912,-43.103763580322266,-58.83548355102539,0.0017492675688117743,21.630266189575195,-1.3906179666519165,7.534026735811494e-06
1913,-42.88737106323242,-58.84963607788086,0.0017499541863799095,21.642398834228516,-1.3352837562561035,4.20570358983241e-06
1914,-42.67086410522461,-58.86323165893555,0.001750678988173604,21.654216766357422,-1.2805607318878174,6.580352419405244e-06
1915,-42.45423126220703,-58.87627410888672,0.0017515564104542136,21.665834426879883,-1.2264585494995117,8.306503332278226e-06
1916,-42.23748779296875,-58.8887825012207,0.0017522810958325863,21.677358627319336,-1.174726128578186,7.181167347880546e-06
1917,-42.0206298828125,-58.9007568359375,0.00175304408185184,21.688671112060547,-1.1228934526443481,8.153915587172378e-06
1918,-41.80365753173828,-58.912200927734375,0.001753959571942687,21.69954490661621,-1.0717045068740845,8.707046617928427e-06
1919,-41.58657455444336,-58.92312240600586,0.0017547225579619408,21.71004295349121,-1.0211697816848755,7.4195859269821085e-06
1920,-41.36939239501953,-58.93353271484375,0.0017555617960169911,21.720394134521484,-0.9713024497032166,6.3991546994657256e-06
1921,-41.152103424072266,-58.94343566894531,0.0017562865978106856,21.730741500854492,-0.9221104383468628,6.752014087396674e-06
1922,-40.934715270996094,-58.95283889770508,0.0017570876516401768,21.740991592407227,-0.8735946416854858,7.638931492692791e-06
1923,-40.71721649169922,-58.96175003051758,0.001757888705469668,21.750926971435547,-0.8257529139518738,8.335113307111897e-06
1924,-40.49962615966797,-58.97018051147461,0.0017586516914889216,21.760467529296875,-0.7785852551460266,6.780624062230345e-06
1925,-40.28194046020508,-58.9781494140625,0.0017592620570212603,21.76982879638672,-0.7342943549156189,6.999969173193676e-06
1926,-40.06418228149414,-58.985652923583984,0.0017604827880859375,21.77652359008789,-0.6896908283233643,1.1119842383777723e-05
1927,-39.846397399902344,-58.99270248413086,0.001761970459483564,21.779767990112305,-0.6457471251487732,7.152557373046875e-06
1928,-39.62862014770508,-58.999305725097656,0.001764221116900444,21.77863883972168,-0.6024903059005737,6.084441793063888e-06
1929,-39.41090393066406,-59.00546646118164,0.0017675398848950863,21.772340774536133,-0.5599651336669922,7.486343292839592e-06
1930,-39.19331359863281,-59.011199951171875,0.00177196494769305,21.760169982910156,-0.5182308554649353,7.99179088062374e-06
1931,-38.97591018676758,-59.01650619506836,0.0017779540503397584,21.74150848388672,-0.4773540794849396,7.181167347880546e-06
1932,-38.758758544921875,-59.02140426635742,0.0017856216290965676,21.716205596923828,-0.4373895823955536,7.06672653905116e-06
1933,-38.54192352294922,-59.025901794433594,0.0017947768792510033,21.684743881225586,-0.39835742115974426,7.143020411604084e-06
1934,-38.325462341308594,-59.03000259399414,0.0018056868575513363,21.647489547729492,-0.3602648377418518,8.869171324477065e-06
1935,-38.109397888183594,-59.03374481201172,0.001817893935367465,21.608205795288086,-0.32543984055519104,1.0471343557583168e-05
1936,-37.89373779296875,-59.037109375,0.0018309402512386441,21.56755828857422,-0.2902294099330902,8.640288797323592e-06
1937,-37.678489685058594,-59.04011917114258,0.0018444061279296875,21.526330947875977,-0.2557058036327362,8.440017154498491e-06
1938,-37.46364974975586,-59.042781829833984,0.0018580626929178834,21.485336303710938,-0.22183741629123688,9.288787623518147e-06
1939,-37.24921417236328,-59.04508972167969,0.0018716811900958419,21.445289611816406,-0.1885964572429657,1.0251998901367188e-05
1940,-37.03517150878906,-59.04706954956055,0.001884956262074411,21.40557098388672,-0.15602311491966248,1.0337829735362902e-05
1941,-36.8215217590332,-59.04871368408203,0.0018977737054228783,21.366037368774414,-0.12412872165441513,9.231566764356103e-06
1942,-36.60826110839844,-59.05003356933594,0.0019100952195003629,21.327287673950195,-0.09288448095321655,9.16480985324597e-06
1943,-36.3953742980957,-59.0510368347168,0.0019216155633330345,21.289804458618164,-0.06226807087659836,8.573531886213459e-06
1944,-36.18284225463867,-59.05173110961914,0.0019323730375617743,21.25393295288086,-0.032263897359371185,8.821487426757812e-06
1945,-35.97066879272461,-59.05211639404297,0.001942329341545701,21.218584060668945,-0.002922478597611189,9.14573683985509e-06
1946,-35.758846282958984,-59.05221176147461,0.001951675396412611,21.182838439941406,0.025710884481668472,1.108169544750126e-05
1947,-35.54738998413086,-59.05203628540039,0.0019605255220085382,21.146329879760742,0.05073832720518112,8.764266567595769e-06
1948,-35.33629608154297,-59.05158996582031,0.0019688415341079235,21.10977554321289,0.07640081644058228,9.317397598351818e-06
1949,-35.12556457519531,-59.05088424682617,0.0019764709286391735,21.073637008666992,0.1014351025223732,8.201598575396929e-06
1950,-34.915184020996094,-59.04991912841797,0.0019838714506477118,21.038476943969727,0.12586431205272675,1.0766982995846774e-05
1951,-34.705142974853516,-59.0487060546875,0.0019905089866369963,21.0042724609375,0.1496810019016266,7.190704309323337e-06
1952,-34.495445251464844,-59.04724884033203,0.001996612409129739,20.97028350830078,0.17284569144248962,7.686614480917342e-06
1953,-34.28608703613281,-59.04555892944336,0.0020022201351821423,20.935916900634766,0.19532868266105652,7.82012921263231e-06
1954,-34.07707214355469,-59.043636322021484,0.0020075226202607155,20.901348114013672,0.21714402735233307,7.486343292839592e-06
1955,-33.868404388427734,-59.04149627685547,0.0020122528076171875,20.867183685302734,0.23832954466342926,6.990432666498236e-06
1956,-33.66006088256836,-59.03914260864258,0.002016792306676507,20.833871841430664,0.2589145302772522,1.0051727258542087e-05
