TimeStep,PosX,PosY,PosZ,VelX,VelY,VelZ
2094,13.14366626739502,-58.22162628173828,0.0013915252638980746,26.551979064941406,-0.32505881786346436,1.8596648487800849e-06
2095,13.409774780273438,-58.22488021850586,0.001391677767969668,26.61079978942871,-0.3253873884677887,1.0204314548900584e-06
2096,13.676470756530762,-58.2281494140625,0.0013918685726821423,26.66959571838379,-0.32571595907211304,-8.583068478174027e-08
2097,13.943754196166992,-58.23141860961914,0.001391830388456583,26.728368759155273,-0.32602357864379883,-1.554489131194714e-06
2098,14.211624145507812,-58.23469161987305,0.0013920592609792948,26.78711700439453,-0.3263261020183563,2.2220610844669864e-06
2099,14.480082511901855,-58.23796844482422,0.0013922118814662099,26.845842361450195,-0.3266085982322693,2.0980834847250662e-07
2100,14.749128341674805,-58.24123764038086,0.0013924407539889216,26.904542922973633,-0.32686129212379456,-8.201598689083767e-07
2101,15.018760681152344,-58.2445182800293,0.0013925170060247183,26.96321678161621,-0.3271142244338989,-2.326965386600932e-06
2102,15.28897762298584,-58.247802734375,0.0013924789382144809,27.021869659423828,-0.3273569345474243,-2.384185791015625e-06
2103,15.559782028198242,-58.2510871887207,0.0013927078107371926,27.08049774169922,-0.327589750289917,2.231597818536102e-06
2104,15.83117389678955,-58.25437545776367,0.0013928984990343451,27.13909912109375,-0.32780590653419495,-1.0490417423625331e-07
2105,16.1031494140625,-58.257659912109375,0.001393012935295701,27.197677612304688,-0.3280211091041565,-8.106231348392612e-07
2106,16.375713348388672,-58.26095199584961,0.0013932037400081754,27.25623321533203,-0.32820963859558105,-2.5367735361214727e-06
2107,16.64885902404785,-58.26424789428711,0.001393127371557057,27.314760208129883,-0.32839855551719666,-2.0503996438492322e-06
2108,16.922592163085938,-58.26754379272461,0.0013933181762695312,27.373266220092773,-0.32858091592788696,1.0681152389224735e-06
2109,17.196910858154297,-58.27083206176758,0.0013934706803411245,27.431745529174805,-0.32875707745552063,1.716613724056515e-06
2110,17.471813201904297,-58.27413558959961,0.0013936233008280396,27.49020004272461,-0.32892799377441406,-2.0027160019253643e-07
2111,17.747297286987305,-58.277435302734375,0.001393814105540514,27.548629760742188,-0.32909342646598816,-3.7193296975601697e-07
2112,18.023366928100586,-58.280731201171875,0.0013939666096121073,27.60703468322754,-0.3292408585548401,-1.306533818024036e-06
2113,18.30002212524414,-58.28403854370117,0.0013939285418018699,27.665414810180664,-0.329390287399292,-2.6035309019789565e-06
2114,18.577259063720703,-58.2873420715332,0.0013941192300990224,27.723772048950195,-0.32953616976737976,3.204345603080583e-06
2115,18.855079650878906,-58.29064178466797,0.0013942718505859375,27.782100677490234,-0.32967910170555115,1.6212463549436507e-07
2116,19.13348388671875,-58.293949127197266,0.00139446253888309,27.84040641784668,-0.3298199772834778,8.773803301664884e-07
2117,19.4124698638916,-58.2972526550293,0.0013946151593700051,27.898685455322266,-0.32994940876960754,9.53674295089968e-09
2118,19.692039489746094,-58.30056381225586,0.0013948058476671576,27.95694351196289,-0.33008164167404175,-2.8610228852699038e-08
2119,19.972190856933594,-58.30387496948242,0.0013949202839285135,28.015172958374023,-0.33021315932273865,-2.3555755888082786e-06
2120,20.2529239654541,-58.307186126708984,0.0013951110886409879,28.07337760925293,-0.3303443193435669,-2.288818308215923e-07
2121,20.53424072265625,-58.31050109863281,0.0013951873406767845,28.131559371948242,-0.33047541975975037,-7.24792471373803e-07
2122,20.816137313842773,-58.313812255859375,0.0013953399611636996,28.189716339111328,-0.33060672879219055,-3.7193296975601697e-07
2123,21.098615646362305,-58.31712341308594,0.0013955306494608521,28.247846603393555,-0.33073315024375916,-8.678435960973729e-07
2124,21.38167381286621,-58.32044219970703,0.001395645085722208,28.30594825744629,-0.3308632969856262,-1.716613724056515e-06
2125,21.665313720703125,-58.32375717163086,0.0013958358904346824,28.364030838012695,-0.3309949040412903,-1.4019011587151908e-06
2126,21.949535369873047,-58.32707214355469,0.0013959503266960382,28.42208480834961,-0.3311288058757782,-1.182556161438697e-06
2127,22.23433494567871,-58.33039474487305,0.0013961028307676315,28.480113983154297,-0.33126509189605713,-1.926422100950731e-06
2128,22.519716262817383,-58.33371353149414,0.0013962172670289874,28.53812026977539,-0.33140072226524353,-1.0490417423625331e-07
2129,22.805667877197266,-58.3370361328125,0.0013964080717414618,28.595294952392578,-0.33153125643730164,-1.0108947208209429e-06
2130,23.09218978881836,-58.340354919433594,0.0013967513805255294,28.65207290649414,-0.3316607177257538,-1.821517912503623e-06
2131,23.379274368286133,-58.343685150146484,0.001397094689309597,28.708507537841797,-0.33179017901420593,-1.983642505365424e-06
2132,23.66691780090332,-58.34701156616211,0.0013976668706163764,28.76435089111328,-0.33191660046577454,2.670288097306184e-07
2133,23.955108642578125,-58.35033416748047,0.0013983154203742743,28.819318771362305,-0.33203643560409546,4.95910626341356e-07
2134,24.243844985961914,-58.353660583496094,0.0013994217151775956,28.873449325561523,-0.33215174078941345,-1.8119811784345075e-07
2135,24.533109664916992,-58.35698699951172,0.0014004134573042393,28.92683982849121,-0.33226343989372253,-2.57492069977161e-06
2136,24.82290267944336,-58.36031723022461,0.0014016341883689165,28.979581832885742,-0.3323728144168854,-2.1839141481905244e-06
2137,25.11322021484375,-58.3636474609375,0.0014030837919563055,29.03176498413086,-0.3324815034866333,1.335144048653092e-07
2138,25.404052734375,-58.36697769165039,0.0014046478318050504,29.08347511291504,-0.3325902223587036,5.531310875994677e-07
2139,25.695396423339844,-58.37030792236328,0.0014064025599509478,29.13481903076172,-0.33270183205604553,1.2779235021298518e-06
2140,25.987253189086914,-58.37364196777344,0.0014081954723224044,29.185903549194336,-0.3328166902065277,1.6403197378167533e-06
2141,26.279619216918945,-58.376976013183594,0.0014103316934779286,29.236827850341797,-0.33293628692626953,3.1375884645967744e-06
2142,26.572492599487305,-58.380306243896484,0.0014121627900749445,29.287687301635742,-0.3330615162849426,-2.8705596832878655e-06
2143,26.865875244140625,-58.38364028930664,0.001414070138707757,29.338565826416016,-0.33319091796875,5.054473604104714e-07
2144,27.159767150878906,-58.38698196411133,0.001415901118889451,29.389474868774414,-0.33332809805870056,9.059905892172537e-07
2145,27.45417022705078,-58.39031982421875,0.001417884835973382,29.440475463867188,-0.3334778845310211,9.91821252682712e-07
2146,27.74908447265625,-58.39365768432617,0.0014195633120834827,29.491703033447266,-0.3336377739906311,-2.0885468074993696e-06
2147,28.044513702392578,-58.39699935913086,0.0014210509834811091,29.543188095092773,-0.33380764722824097,7.343292054429185e-07
2148,28.3404541015625,-58.40034484863281,0.0014226912753656507,29.59409523010254,-0.3339783549308777,4.310607891966356e-06
2149,28.636898040771484,-58.4036865234375,0.001424331683665514,29.64486312866211,-0.3341579735279083,2.069473111987463e-06
2150,28.933847427368164,-58.40703582763672,0.0014259337913244963,29.69499397277832,-0.3343355357646942,8.964538551481382e-07
2151,29.23128890991211,-58.41038513183594,0.0014275740832090378,29.744462966918945,-0.33451229333877563,-1.0871887070607045e-06
2152,29.52922248840332,-58.41373062133789,0.001429061871021986,29.793790817260742,-0.33469679951667786,-1.5258788153005298e-06
2153,29.827655792236328,-58.417083740234375,0.0014307403471320868,29.84341049194336,-0.33489274978637695,2.708434976739227e-06
2154,30.126583099365234,-58.420433044433594,0.0014323806390166283,29.892839431762695,-0.335094153881073,1.1539458455445128e-06
2155,30.426008224487305,-58.42379379272461,0.001433906494639814,29.94253158569336,-0.3352764844894409,1.8119811784345075e-07
2156,30.725921630859375,-58.427146911621094,0.0014354705344885588,29.991695404052734,-0.3354603052139282,-7.534026735811494e-07
2157,31.026315689086914,-58.43050765991211,0.0014369201380759478,30.039445877075195,-0.33564871549606323,-1.0871887070607045e-06
2158,31.32716178894043,-58.43386459350586,0.001438903738744557,30.084903717041016,-0.3358191251754761,2.403259259153856e-06
2159,31.62843132019043,-58.437225341796875,0.0014413452008739114,30.127216339111328,-0.33596110343933105,2.2411345526052173e-06
2160,31.930084228515625,-58.440589904785156,0.0014444732805714011,30.165544509887695,-0.33585670590400696,-8.106231348392612e-07
2161,32.23207092285156,-58.44395065307617,0.0014485549181699753,30.19905662536621,-0.33578941226005554,-1.0490417707842425e-06
2162,32.534332275390625,-58.44730758666992,0.0014537811512127519,30.2269344329834,-0.33566755056381226,-1.411438006471144e-06
2163,32.83681106567383,-58.45066833496094,0.0014603042509406805,30.248483657836914,-0.33548158407211304,-2.7847288492921507e-06
2164,33.13943862915039,-58.45402145385742,0.0014684295747429132,30.263866424560547,-0.33523455262184143,-1.5258788721439487e-07
